Id,StageName,Status_Reason__c,RecordType.Name,RICE_Supported__c,CreatedDate,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId,RecordType
0062e000002HFv8AAG,0,Other (Lost),Custom Education (MSPACE Included),Not supported,2018,0012e000003A6fuAAC,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: International,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFv9AAG,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6mHAAS,0,0,Business Organization,Public Administration,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HFvaAAG,1,Won,Technology Transfer,RIC-BD&I,2019,0012e000003A78sAAC,0012e000002ZGfbAAG,0,Business Organization,Services,SME (small to medium enterprise),External,0,Technology TransferBusiness Organization
0062e000002HFvAAAW,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019,0012e000003A6gPAAS,0012e000002Zt1RAAS,0,Business Organization,Construction & Construction Materials,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HFvBAAW,0,Other (Lost),Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qrAAC,0,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvcAAG,0,Other (Lost),Technology Transfer,RIC-BD&I,2018,0012e000003A6l5AAC,0012e000002ZGfbAAG,0,Business Organization,Services,University,External,0,Technology TransferBusiness Organization
0062e000002HFvCAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6OaAAK,0,0,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0,GrantsBusiness Organization
0062e000002HFvdAAG,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2018,0012e000003A6cvAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,1,Technology TransferBusiness Organization
0062e000002HFvDAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6NaAAK,0,0,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFveAAG,0,Other (Lost),Technology Transfer,RIC-BD&I,2017,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Technology TransferBusiness Organization
0062e000002HFvEAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6PCAA0,0,0,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFvfAAG,0,Customer No Longer Interested,Technology Transfer,RIC RE&D and BD&I,2018,0012e000003A6rQAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Technology TransferBusiness Organization
0062e000002HFvFAAW,0,Other (Lost),Grants,RIC-BD&I,2018,0012e000003A6PKAA0,0012e000002ZLg7AAG,0,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFvgAAG,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Local & State,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HFvGAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6PHAA0,0,0,Business Organization,Health,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFvhAAG,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6xZAAS,0,0,Business Organization,Health,Not for profit,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HFvHAAW,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2016,0012e000003A6rJAAS,0012e000002Zmo0AAC,0,Business Organization,Services,SME (small to medium enterprise),External,0,Technology TransferBusiness Organization
0062e000002HFvIAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6OrAAK,0,0,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,0,GrantsBusiness Organization
0062e000002HFvjAAG,0,Failure to Agree - IP terms,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6mBAAS,0,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvJAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6OvAAK,0,0,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFvkAAG,0,Failure to Agree - Scope of Work,Custom Education (MSPACE Included),Not supported,2018,0012e000003A6EZAA0,0,0,Business Organization,Health,Government: International,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvKAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6OSAA0,0,0,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFvlAAG,0,Other IP Issue,Research Contract,RIC-BD&I,2017,0012e000003A6QSAA0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HFvLAAW,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2016,0012e000002Zmo0AAC,0012e000002Zmo0AAC,0,University Department,Education,Not for profit,Internal,1,Technology TransferUniversity Department
0062e000002HFvmAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017,0012e000003A6rWAAS,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HFvMAAW,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2015,0012e000002Zmo0AAC,0012e000002Zmo0AAC,0,University Department,Education,Not for profit,Internal,1,Technology TransferUniversity Department
0062e000002HFvnAAG,0,Other (Lost),Custom Education (MSPACE Included),RIC-BD&I,2017,0012e000002Zt0oAAC,0012e000002ZGfbAAG,0,University Department,Education,Not for profit,Internal,1,Custom Education (MSPACE Included)University Department
0062e000002HFvNAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6NvAAK,0012e000002ZLg7AAG,0,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,External,0,GrantsBusiness Organization
0062e000002HFvoAAG,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,0012e000003A6xpAAC,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvOAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6OZAA0,0,0,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFvpAAG,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6rbAAC,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvPAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2015,0,0,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFvqAAG,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6Q8AAK,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvQAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2015,0,0,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFvrAAG,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2017,0012e000003A6QCAA0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvRAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2015,0,0,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFvsAAG,0,BD Capacity (Lost),Research Contract,RIC-BD&I,2017,0012e000003A6QHAA0,0012e000002ZGfbAAG,0,Business Organization,Services,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HFvSAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2015,0,0,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFvtAAG,0,Other (Lost),Custom Education (MSPACE Included),RIC-BD&I,2017,0012e000002Zt0oAAC,0012e000002ZGfbAAG,0,University Department,Education,Not for profit,Internal,1,Custom Education (MSPACE Included)University Department
0062e000002HFvTAAW,0,Other (Lost),Research Contract,RIC-BD&I,2016,0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFvuAAG,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A78GAAS,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvUAAW,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2015,0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFvvAAG,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6ljAAC,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvVAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2015,0,0,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFvwAAG,0,Unacceptable Risk,Custom Education (MSPACE Included),RIC-BD&I,2019,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvWAAW,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016,0,0,0,Business Organization,Services,Not for profit,,0,Consultancy (Non-research)Business Organization
0062e000002HFvxAAG,0,Not Ready for Market,Custom Education (MSPACE Included),RIC-BD&I,2018,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFvXAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6PGAA0,0,0,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFvyAAG,0,Academic Capacity (Lost),Technology Transfer,RIC-BD&I,2019,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Technology TransferBusiness Organization
0062e000002HFvYAAW,0,Other (Lost),Grants,Not supported,2018,0012e000003A6O4AAK,0,0,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFw0AAG,0,Other (Lost),Grants,RIC-BD&I,2019,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,GrantsBusiness Organization
0062e000002HFw1AAG,0,Other (Lost),Grants,RIC-BD&I,2019,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,GrantsBusiness Organization
0062e000002HFw2AAG,0,Other (Lost),Technology Transfer,RIC-BD&I,2018,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Technology TransferBusiness Organization
0062e000002HFw4AAG,0,Not Ready for Market,Research Contract,Not supported,2019,0012e000003A6k7AAC,0012e000002ZGfbAAG,0,Business Organization,Health,Large Australian Corporate,External,0,Research ContractBusiness Organization
0062e000002HFw5AAG,1,Won,Consultancy (Non-research),RIC-BD&I,2019,0012e000003A6roAAC,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,External,0,Consultancy (Non-research)Business Organization
0062e000002HFw6AAG,0,Other (Lost),Technology Transfer,RIC-BD&I,2018,0012e000003A6rKAAS,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Technology TransferBusiness Organization
0062e000002HFw7AAG,0,Academic Capacity (Lost),Technology Transfer,RIC-BD&I,2019,0012e000003A6rKAAS,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Technology TransferBusiness Organization
0062e000002HFwaAAG,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0,0012e000002ZNYOAA4,0,Business Organization,Services,Not for profit,,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFwAAAW,0,Academic Capacity (Lost),Research Contract,Not supported,2019,0012e000003A6udAAC,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HFwbAAG,0,Customer No Longer Interested,Research Contract,RIC RE&D and BD&I,2015,0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFwcAAG,0,Other (Lost),Grants,RIC RE&D and BD&I,2016,0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,,0,GrantsBusiness Organization
0062e000002HFwCAAW,0,Academic Capacity (Lost),Technology Transfer,RIC-BD&I,2019,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Technology TransferBusiness Organization
0062e000002HFwdAAG,0,Other (Lost),Grants,RIC RE&D and BD&I,2017,0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,,0,GrantsBusiness Organization
0062e000002HFwDAAW,0,Other (Lost),Grants,RIC-BD&I,2019,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,GrantsBusiness Organization
0062e000002HFweAAG,0,Other (Lost),Technology Transfer,Not supported,2018,0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,,0,Technology TransferBusiness Organization
0062e000002HFwfAAG,0,Other (Lost),Philanthropic,RIC-BD&I,2018,0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,,0,PhilanthropicBusiness Organization
0062e000002HFwFAAW,0,Academic Capacity (Lost),Research Contract,Not supported,2018,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFwgAAG,0,Other (Lost),Philanthropic,RIC-BD&I,2018,0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,,0,PhilanthropicBusiness Organization
0062e000002HFwGAAW,0,Other (Lost),Grants,Not supported,2019,0012e000003A6rpAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HFwhAAG,0,On Track,Research Contract,RIC-BD&I,2019,0012e000003A6xrAAC,0012e000002ZLg7AAG,0,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HFwiAAG,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2016,0012e000003A6yTAAS,0,0,Business Organization,Services,Large Australian Corporate,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFwIAAW,0,Not Ready for Market,Research Contract,RIC-BD&I,2019,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HFwjAAG,0,Other (Lost),Consultancy (Non-research),RIC-BD&I,2019,0012e000003A76BAAS,0012e000002ZLgJAAW,0,Business Organization,Services,Government: Australia: Local & State,External,0,Consultancy (Non-research)Business Organization
0062e000002HFwJAAW,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A6X8AAK,0012e000002ZLgJAAW,0,Business Organization,Public Administration,Government: Australia: Federal,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HFwkAAG,0,Customer No Longer Interested,Grants,RIC-BD&I,2018,0012e000003A6xnAAC,0012e000002ZLgJAAW,0,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),External,0,GrantsBusiness Organization
