outcome,Opptype,Supppoted,days_diff,closeDate_month,createDate_month,closeDate_year,createDate_year,act_amt,act_proj,lead_faculty,f_parent_opp,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
Closed Won,Research Contract,RIC-BD&I,82,8,5,2019,2019,41200.0,41200.0,0012e000002ZmnxAAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,140,10,6,2018,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,104,1,10,2020,2019,25000.0,25000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,11,11,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,294,12,2,2019,2019,150000.0,150000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,17,5,4,2019,2019,193000.0,193000.0,0012e000002ZLgJAAW,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),Not supported,98,5,2,2019,2019,383189.0,383189.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,93,6,3,2018,2018,40720.0,40720.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,517,2,9,2020,2018,0.1,0.1,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,76,6,4,2017,2017,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,251,12,4,2018,2018,65000.0,65000.0,0012e000002ZGfbAAG,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,90,10,7,2019,2019,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,828,9,5,2019,2017,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Construction & Construction Materials,Government: International,Singapore,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,177,12,6,2018,2018,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,211,3,8,2018,2017,3300.0,3300.0,0012e000002ZLgIAAW,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,327,7,8,2019,2018,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,81,1,10,2017,2016,5700.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,-268,1,10,2016,2016,5439.0,5439.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,109,1,9,2017,2016,8100.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,262,4,8,2017,2016,440000.0,440000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,30,8,7,2016,2016,4000.0,4000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC-BD&I,182,5,11,2019,2018,240000.0,240000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,406,12,11,2017,2016,30000.0,30000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,22,11,10,2016,2016,17500.0,17500.0,0012e000002ZLgJAAW,0,Business Organization,Services,Multinational / Other Large Corporate,China,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,5,10,10,2016,2016,0.0,0.0,0012e000002ZmnzAAC,0,Business Organization,Services,Not for profit,Timor-Leste,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,501,12,7,2017,2016,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Construction & Construction Materials,Government: International,Singapore,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,159,2,9,2017,2016,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,25,11,11,2016,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,United States of America,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,659,11,2,2018,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Co-Location,RIC-RE&D,47,4,3,2019,2019,0.0,0.0,Missing Faculty,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Co-Location,RIC RE&D and BD&I,1,10,9,2018,2018,0.0,0.0,Missing Faculty,0,Business Organization,Services,Large Australian Corporate,Australia,External,0.0
Closed Won,Co-Location,RIC-RE&D,441,7,4,2020,2019,0.0,3742200.0,Missing Faculty,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,58,6,4,2019,2019,40000.0,40000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,521,4,11,2020,2018,63380.0,63380.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,174,2,8,2019,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Won,Panel,RIC RE&D and BD&I,77,4,1,2018,2018,100000.0,100000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,18,5,5,2018,2018,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,94,6,3,2018,2018,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Lost,Grants,RIC-BD&I,91,7,4,2019,2019,0.0,0.0,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Won,Grants,RIC-BD&I,358,5,5,2020,2019,4498841.0,4498841.0,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,22,11,10,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,22,11,10,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,393,6,5,2019,2018,81250.0,81250.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,587,5,9,2018,2016,39600.0,39600.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,72,12,10,2019,2019,2100000.0,2100000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,974,8,12,2018,2015,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,112,8,4,2018,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,151,2,9,2020,2019,180000.0,180000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,438,12,10,2017,2016,0.0,0.0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,670,6,8,2018,2016,0.0,0.0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,143,12,8,2016,2016,0.0,0.0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,803,12,10,2018,2016,0.0,0.0,0012e000002ZGfbAAG,0,,,,,,
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,163,12,7,2019,2019,33000.0,33000.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Austria,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,151,3,10,2018,2017,44000.0,44000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,150,3,10,2018,2017,39600.0,39600.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,150,3,10,2018,2017,15000.0,15000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,171,3,10,2019,2018,317097.65,317097.65,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,322,2,3,2020,2019,505540.0,505540.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,101,3,12,2019,2018,308634.63,308634.63,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,322,2,3,2020,2019,523596.0,562596.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,171,3,10,2019,2018,317097.65,317097.65,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,322,2,3,2020,2019,523596.0,523596.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,260,4,8,2020,2019,100000.0,100000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,8,10,10,2016,2016,15050.0,15050.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Co-Location,RIC-RE&D,152,2,9,2019,2018,100000.0,0.0,Missing Faculty,0,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Technology Transfer,RIC RE&D and BD&I,15,8,7,2018,2018,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,20,2,1,2019,2019,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),United States of America,External,0.0
Closed Lost,Technology Transfer,RIC-BD&I,519,4,10,2019,2017,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,349,7,7,2019,2018,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,Germany,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,4,9,9,2017,2017,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Services,Multinational / Other Large Corporate,United States of America,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,64,8,6,2017,2017,8800.0,8800.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,6,7,6,2017,2017,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,40,10,9,2019,2019,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,89,5,2,2019,2019,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Mining & Refining,Large Australian Corporate,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,0,6,6,2018,2018,98981.0,98981.0,0012e000002ZLg7AAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,118,9,5,2019,2019,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,15,6,6,2018,2018,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Manufacturing & R&D,Government: International,Indonesia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,157,10,5,2019,2019,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,108,5,1,2019,2019,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,182,11,5,2018,2018,100000.0,100000.0,0012e000002ZmnxAAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,150,9,4,2018,2018,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,7,4,4,2018,2018,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,869,2,9,2019,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,284,2,5,2019,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,University,China,External,0.0
Closed Lost,Custom Education (MSPACE Included),Not supported,117,12,8,2019,2019,250000.0,250000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,173,3,10,2020,2019,100000.0,100000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,5,6,6,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,4,8,8,2019,2019,430000.0,430000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: International,New Zealand,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,99,1,10,2018,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,505,9,4,2019,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,208,12,6,2017,2017,17400.0,17400.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Technology Transfer,RIC-BD&I,849,2,10,2019,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,University,Italy,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,52,3,1,2017,2017,29850.0,29850.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,189,3,8,2017,2016,134000.0,134000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,73,10,8,2019,2019,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,61,9,7,2018,2018,35769.0,35769.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,France,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,151,2,9,2018,2017,87000.0,87000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,France,External,0.0
