StageName,RecordType.Name,RICE_Supported__c,CreatedDate,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CreatedYear,CreatedMonth
0,Custom Education (MSPACE Included),RIC-BD&I,2017-09-14T04:51:24.000Z,1,0012e000002ZGfbAAG,NotGiven,0,University Department,Education,Education,Not for profit,0,1,2017,9
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-12-06T04:17:08.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Education,Not for profit,1,0,2016,12
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-06-20T01:09:48.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2017,6
0,Grants,Not supported,2018-07-17T07:40:41.000Z,0,NotGiven,NotGiven,0,Business Organization,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,2018,7
0,Grants,Not supported,2018-07-18T04:48:39.000Z,0,NotGiven,NotGiven,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2018,7
0,Research Contract,Not supported,2019-03-20T00:27:12.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Pharmaceuticals,Large Australian Corporate,1,0,2019,3
1,Consultancy (Non-research),RIC-BD&I,2019-04-03T03:35:21.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Biotechnology (non-Pharma),Not for profit,1,0,2019,4
0,Technology Transfer,RIC-BD&I,2018-07-06T01:35:23.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2018,7
0,Technology Transfer,RIC-BD&I,2019-09-30T01:09:21.000Z,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,9
0,Research Contract,Not supported,2019-04-16T01:28:16.000Z,1,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2019,4
0,Grants,Not supported,2019-05-28T02:37:41.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Diagnostics,SME (small to medium enterprise),1,0,2019,5
0,Research Contract,RIC-BD&I,2019-04-13T02:53:30.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,2019,4
0,Custom Education (MSPACE Included),RIC-BD&I,2016-09-16T06:34:12.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,"Retail, Travel, Hospitality & Leisure",Large Australian Corporate,1,0,2016,9
0,Consultancy (Non-research),RIC-BD&I,2019-08-13T07:14:53.000Z,1,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Business Organization,Services,Entertainment & Creative Industries,Government: Australia: Local & State,1,0,2019,8
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-11-14T06:35:26.000Z,1,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2016,11
0,Grants,RIC-BD&I,2018-06-11T23:59:08.000Z,1,0012e000002ZLgJAAW,NotGiven,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,2018,6
0,Research Contract,RIC RE&D and BD&I,2017-11-02T03:08:09.000Z,1,0012e000002ZLgJAAW,NotGiven,0,Business Organization,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,2017,11
0,Research Contract,RIC-BD&I,2019-04-14T06:19:56.000Z,1,NotGiven,NotGiven,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,2019,4
0,Research Contract,RIC-BD&I,2017-02-21T00:17:39.000Z,1,0012e000002ZLgJAAW,NotGiven,0,Business Organization,Manufacturing & R&D,Consumer Goods,Multinational / Other Large Corporate,1,0,2017,2
0,Research Contract,RIC-BD&I,2017-07-31T12:00:02.000Z,1,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Business Organization,Services,Community,Government: Australia: Federal,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-11-27T23:38:01.000Z,1,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2016,11
0,Custom Education (MSPACE Included),RIC-BD&I,2016-05-06T03:05:17.000Z,1,NotGiven,NotGiven,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,2016,5
0,Internship,RIC-BD&I,2017-11-05T10:48:09.000Z,1,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2017,11
0,Research Contract,Not supported,2018-06-16T06:12:15.000Z,1,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Business Organization,Services,Education,Government: Australia: Federal,1,1,2018,6
0,Custom Education (MSPACE Included),RIC-BD&I,2019-03-04T02:41:57.000Z,1,0012e000002ZLgJAAW,NotGiven,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2019,3
0,Research Contract,RIC-BD&I,2019-06-28T07:03:35.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,2019,6
0,Custom Education (MSPACE Included),RIC-BD&I,2018-03-31T10:13:19.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2018,3
0,Grants,RIC RE&D and BD&I,2016-09-26T03:24:52.000Z,1,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Business Organization,Services,Community,Not for profit,1,0,2016,9
0,Research Contract,RIC-BD&I,2018-01-29T03:48:13.000Z,1,0012e000002ZLgJAAW,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,1,2018,1
0,Research Contract,RIC-BD&I,2017-07-31T09:13:22.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,2017,7
0,Research Contract,RIC-BD&I,2019-02-14T23:42:30.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2019,2
0,Internship,RIC-BD&I,2019-04-09T23:45:56.000Z,1,0012e000002ZLgJAAW,NotGiven,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2019,4
0,Research Contract,RIC-BD&I,2017-01-30T03:53:22.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Entertainment & Creative Industries,SME (small to medium enterprise),1,0,2017,1
0,Research Contract,RIC-BD&I,2016-04-26T07:43:39.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,1,2016,4
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-05-16T01:20:18.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Not for profit,1,0,2016,5
0,Research Contract,RIC-BD&I,2016-04-27T07:14:51.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2016,4
0,Research Contract,RIC-BD&I,2018-06-11T23:19:38.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2018,6
0,Research Contract,RIC-BD&I,2017-05-04T06:16:21.000Z,1,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Business Organization,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,2017,5
0,Research Contract,RIC-BD&I,2018-03-20T07:35:06.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2018,3
0,Custom Education (MSPACE Included),RIC-BD&I,2019-04-03T08:33:53.000Z,1,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Business Organization,Services,Financial & Insurance,SME (small to medium enterprise),1,0,2019,4
0,Research Contract,RIC-BD&I,2018-05-08T23:50:54.000Z,1,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2018,5
0,Research Contract,RIC RE&D and BD&I,2017-03-28T13:26:34.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2017,3
0,Research Contract,RIC-BD&I,2018-06-11T23:01:40.000Z,1,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2018,6
0,Research Contract,RIC-BD&I,2017-07-28T02:56:04.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-11-21T12:30:05.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,2016,11
0,Research Contract,RIC RE&D and BD&I,2017-03-12T09:16:15.000Z,1,0012e000002ZGfbAAG,NotGiven,0,University Department,Education,Education,Not for profit,0,1,2017,3
0,Research Contract,RIC RE&D and BD&I,2017-01-16T13:20:06.000Z,1,0012e000002ZmnxAAC,NotGiven,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,2017,1
0,Research Contract,RIC RE&D and BD&I,2018-11-05T00:12:51.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2018,11
0,Technology Transfer,RIC-BD&I,2016-05-06T05:30:19.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Diagnostics,Multinational / Other Large Corporate,1,0,2016,5
0,Research Contract,RIC RE&D and BD&I,2017-07-28T02:50:44.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,1,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-10-16T22:27:52.000Z,1,0012e000002ZmnxAAC,NotGiven,0,Business Organization,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,2016,10
0,Grants,RIC RE&D and BD&I,2018-03-14T14:04:33.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,2018,3
0,Research Contract,RIC-BD&I,2016-03-21T00:18:21.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Biotechnology (non-Pharma),University,1,0,2016,3
0,Grants,RIC-BD&I,2016-11-30T04:35:58.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2016,11
0,Grants,RIC-BD&I,2016-11-30T04:42:46.000Z,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2016,11
0,Research Contract,RIC RE&D and BD&I,2017-03-24T05:17:22.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2017,3
0,Grants,RIC-BD&I,2019-02-13T20:05:12.000Z,1,0012e000002ZGfbAAG,NotGiven,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2019,2
0,Technology Transfer,RIC RE&D and BD&I,2016-02-09T22:50:14.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,2016,2
0,Research Contract,RIC-BD&I,2018-03-15T04:57:58.000Z,1,NotGiven,NotGiven,0,Business Organization,Health,Biotechnology (non-Pharma),Not for profit,1,0,2018,3
0,Technology Transfer,RIC RE&D and BD&I,2018-01-16T03:39:53.000Z,1,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2018,1
0,Grants,RIC RE&D and BD&I,2017-01-12T23:38:36.000Z,1,0012e000002ZGfbAAG,NotGiven,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,1
0,Technology Transfer,RIC RE&D and BD&I,2017-06-06T00:57:53.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,6
0,Technology Transfer,RIC RE&D and BD&I,2017-06-06T03:52:45.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,6
0,Technology Transfer,RIC RE&D and BD&I,2017-04-07T04:29:00.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,4
0,Technology Transfer,RIC-BD&I,2018-06-08T00:21:00.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2018,6
0,Technology Transfer,RIC RE&D and BD&I,2017-10-31T03:27:08.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,2017,10
0,Technology Transfer,RIC RE&D and BD&I,2017-05-03T01:48:38.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,5
0,Technology Transfer,RIC RE&D and BD&I,2017-06-06T00:10:43.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,6
0,Technology Transfer,RIC RE&D and BD&I,2017-10-31T02:11:48.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,2017,10
0,Technology Transfer,RIC RE&D and BD&I,2017-06-06T01:52:41.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,6
0,Research Contract,RIC RE&D and BD&I,2017-01-16T13:15:16.000Z,1,0012e000002ZmnxAAC,NotGiven,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,2017,1
0,Research Contract,RIC-BD&I,2017-03-12T03:05:20.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Financial & Insurance,SME (small to medium enterprise),1,0,2017,3
0,Research Contract,RIC RE&D and BD&I,2016-08-08T01:45:39.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2016,8
0,Research Contract,RIC RE&D and BD&I,2016-05-12T07:17:27.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Environmental,Government: Australia: Federal,1,1,2016,5
0,Research Contract,RIC RE&D and BD&I,2016-09-05T13:34:23.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Health,Research Tools/Consumables,Multinational / Other Large Corporate,1,0,2016,9
0,Sponsorship,Not supported,2018-11-26T11:14:04.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2018,11
0,Technology Transfer,RIC RE&D and BD&I,2016-05-06T04:50:06.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Diagnostics,SME (small to medium enterprise),1,0,2016,5
0,Research Contract,RIC RE&D and BD&I,2016-07-24T11:56:05.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,2016,7
0,Research Contract,RIC-BD&I,2017-06-21T23:55:06.000Z,1,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,6
0,Technology Transfer,RIC RE&D and BD&I,2017-10-31T03:29:18.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Financial & Insurance,SME (small to medium enterprise),1,0,2017,10
0,Research Contract,RIC-BD&I,2018-03-15T03:40:42.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Diagnostics,SME (small to medium enterprise),1,0,2018,3
0,Technology Transfer,RIC RE&D and BD&I,2017-11-03T03:17:45.000Z,1,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2017,11
0,Technology Transfer,RIC RE&D and BD&I,2017-12-05T00:20:18.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Diagnostics,SME (small to medium enterprise),1,0,2017,12
0,Research Contract,RIC RE&D and BD&I,2017-07-28T02:34:22.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Education,University,1,0,2017,7
0,Sponsorship,RIC RE&D and BD&I,2016-08-08T12:17:40.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Public Administration,Public Administration,Government: International,1,0,2016,8
0,Sponsorship,RIC RE&D and BD&I,2016-08-08T12:13:53.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Public Administration,Public Administration,Government: International,1,0,2016,8
0,Research Contract,RIC RE&D and BD&I,2016-02-15T22:46:45.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2016,2
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-10-20T02:51:37.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2017,10
0,Research Contract,RIC-BD&I,2016-09-08T04:31:06.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,University,1,0,2016,9
0,Custom Education (MSPACE Included),Not supported,2019-10-20T23:29:13.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2019,10
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-06-26T01:04:09.000Z,1,NotGiven,NotGiven,0,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2017,6
0,Custom Education (MSPACE Included),RIC-BD&I,2016-09-27T00:42:28.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2016,9
0,Custom Education (MSPACE Included),RIC-BD&I,2017-10-20T02:47:42.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,SME (small to medium enterprise),1,0,2017,10
0,Custom Education (MSPACE Included),RIC-BD&I,2016-11-13T21:56:36.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: International,1,0,2016,11
