Id,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0062e000002HGenAAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Health,Diagnostics,Large Australian Corporate,1,0,0,2019,5,640,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
0062e000002HGeTAAW,Awaiting Results,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,1,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,1,2019,10,378,GrantsSME (small to medium enterprise),0012e000002ZmnxAACGrants,GrantsAgriculture & Horticulture,1,0
0062e000002HGeuAAG,Awaiting Results,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,10,302,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsPublic Administration,13,0
0062e000002HGevAAG,Closing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Large Australian Corporate,1,0,0,2019,8,435,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractMaterials: Chemicals & Industrial Metals,1,0
0062e000002HGeVAAW,Identifying,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,7,191,GrantsNot for profit,0012e000002ZmOZAA0Grants,GrantsHealth,1,0
0062e000002HGeyAAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2019,7,289,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractTechnology: IT & Telephone Services,2,0
0062e000002HGf0AAG,Proposing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,1,2019,9,216,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractServices,1,0
0062e000002HGf2AAG,Proposing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Services,Engineering and Scientific,Government: Australia: Federal,1,0,1,2019,10,486,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractServices,2,0
0062e000002HGF7AAO,Developing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2019,6,303,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,1,0
0062e000002HGFaAAO,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Health,Biotechnology (non-Pharma),Large Australian Corporate,1,0,0,2019,10,449,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
0062e000002HGfAAAW,Closing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,1,2019,6,190,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
0062e000002HGFeAAO,Identifying,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2019,4,623,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
0062e000002HGfEAAW,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Transportation & Logistics,Transportation & Logistics,Multinational / Other Large Corporate,1,0,0,2019,9,254,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractTransportation & Logistics,2,0
0062e000002HGflAAG,Triage / Develop Opportunity,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,1,2019,7,427,Co-LocationMultinational / Other Large Corporate,NotGivenCo-Location,Co-LocationTechnology: IT & Telephone Services,1,0
0062e000002HGfmAAG,Negotiation / Propose,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,1,2019,7,457,Co-LocationMultinational / Other Large Corporate,NotGivenCo-Location,Co-LocationTechnology: IT & Telephone Services,1,0
0062e000002HGfoAAG,Identifying,Research Contract,RIC-RE&D,NotGiven,NotGiven,0,Services,Entertainment & Creative Industries,SME (small to medium enterprise),1,0,1,2018,6,903,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractServices,1,0
0062e000002HGfpAAG,Execution / Closing,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Services,Community,SME (small to medium enterprise),1,0,1,2019,5,545,Co-LocationSME (small to medium enterprise),NotGivenCo-Location,Co-LocationServices,1,0
0062e000002HGfPAAW,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2019,9,189,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractServices,1,0
0062e000002HGfqAAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Services,Education,University,1,0,0,2019,9,360,Technology TransferUniversity,0012e000002ZmnxAACTechnology Transfer,Technology TransferServices,1,0
0062e000002HGftAAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Medical Devices,SME (small to medium enterprise),1,0,0,2019,1,652,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,1,0
0062e000002HGfuAAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,3,670,Technology TransferGovernment: Australia: Local & State,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,1,0
0062e000002HGfyAAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2017,10,1126,Technology TransferNot for profit,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,1,0
0062e000002HGfYAAW,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2019,10,462,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
0062e000002HGg2AAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Education,University,1,0,0,2019,9,451,Technology TransferUniversity,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,2,0
0062e000002HGg3AAG,Identifying,Technology Transfer,RIC-BD&I,0012e000003hllpAAA,0012e000002Zt25AAC,0,Education,Education,Not for profit,0,1,0,2019,3,463,Technology TransferNot for profit,0012e000003hllpAAATechnology Transfer,Technology TransferEducation,3,0
0062e000002HGg4AAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Education,Education,Not for profit,0,1,0,2018,7,705,Technology TransferNot for profit,0012e000002ZGfbAAGTechnology Transfer,Technology TransferEducation,1,0
0062e000002HGG4AAO,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,0,2019,7,606,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
0062e000002HGg6AAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Education,University,1,0,0,2017,11,1042,Technology TransferUniversity,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,1,0
0062e000002HGg7AAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Engineering and Scientific,Not for profit,1,0,0,2019,9,423,Technology TransferNot for profit,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,2,0
0062e000002HGg8AAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Engineering and Scientific,Not for profit,1,0,0,2019,3,579,Technology TransferNot for profit,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,1,0
0062e000002HGg9AAG,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2019,9,454,Technology TransferSME (small to medium enterprise),0012e000002ZmnxAACTechnology Transfer,Technology TransferHealth,1,0
0062e000002HGgAAAW,Identifying,Technology Transfer,RIC-BD&I,0012e000003hllpAAA,0012e000002Zt25AAC,0,Services,Education,University,1,0,0,2019,3,670,Technology TransferUniversity,0012e000003hllpAAATechnology Transfer,Technology TransferServices,1,0
0062e000002HGgIAAW,Proposing,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2019,5,406,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,1,0
0062e000002HGgOAAW,Closing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,5,511,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0062e000002HGgpAAG,Proposing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,7,422,Custom Education (MSPACE Included)Not for profit,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0062e000002HGh2AAG,Closing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,8,488,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0062e000002HGh4AAG,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,7,479,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0062e000002HGhcAAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2019,5,575,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractHealth,3,0
0062e000002HGhiAAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,1,0,2019,7,541,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0062e000002HGhLAAW,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,7,510,Custom Education (MSPACE Included)Not for profit,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0062e000002HGHOAA4,Developing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Defence,Defence,PFRO (Publicly-Funded Research Organisation),1,0,0,2019,10,272,Research ContractPFRO (Publicly-Funded Research Organisation),0012e000002ZNYOAA4Research Contract,Research ContractDefence,1,0
0062e000002HGHPAA4,Proposing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2019,10,267,Research ContractMultinational / Other Large Corporate,0012e000002ZNYOAA4Research Contract,Research ContractTechnology: IT & Telephone Services,1,0
0062e000002HGHQAA4,Developing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2019,10,272,Research ContractMultinational / Other Large Corporate,0012e000002ZNYOAA4Research Contract,Research ContractTechnology: IT & Telephone Services,3,0
0062e000002HGHRAA4,Proposing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Services,Community,Not for profit,1,0,0,2019,7,294,Research ContractNot for profit,0012e000002ZNYOAA4Research Contract,Research ContractServices,1,0
0062e000002HGHUAA4,Application,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,9,458,GrantsGovernment: Australia: Federal,0012e000002ZNYOAA4Grants,GrantsPublic Administration,11,0
0062e000002HGHVAA4,Application,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002Z3OuAAK,1,Public Administration,Public Administration,Not for profit,1,0,0,2019,10,336,GrantsNot for profit,0012e000002ZNYOAA4Grants,GrantsPublic Administration,1,0
0062e000002HGhZAAW,Developing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,0,Health,Medical Devices,SME (small to medium enterprise),1,0,0,2019,7,1218,Research ContractSME (small to medium enterprise),0012e000002ZGfbAAGResearch Contract,Research ContractHealth,2,0
0062e000002HGI2AAO,Application,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,417,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,8,0
0062e000002HGI3AAO,Identifying,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Public Administration,Public Administration,University,1,0,0,2019,10,548,GrantsUniversity,0012e000002ZLg7AAGGrants,GrantsPublic Administration,1,0
0062e000002HGIAAA4,Application,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,533,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,9,0
0062e000002HGIDAA4,Application,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,7,365,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,4,0
0062e000002HGifAAG,Identifying,Research Contract,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Services,Community,Not for profit,1,0,0,2019,3,1127,Research ContractNot for profit,0012e000002ZmnxAACResearch Contract,Research ContractServices,1,0
0062e000002HGIfAAO,Developing,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2019,6,543,Consultancy (Non-research)Not for profit,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0062e000002HGijAAG,Negotiation / Propose,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Health,Medical Devices,SME (small to medium enterprise),1,0,1,2019,7,315,Co-LocationSME (small to medium enterprise),NotGivenCo-Location,Co-LocationHealth,1,0
0062e000002HGimAAG,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2019,9,445,Custom Education (MSPACE Included)SME (small to medium enterprise),0012e000002ZmnzAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Agriculture & Horticulture,1,0
0062e000002HGipAAG,Proposing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Engineering and Scientific,Large Australian Corporate,1,0,0,2019,9,77,Custom Education (MSPACE Included)Large Australian Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002HGjEAAW,Identifying,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,1,0,2019,2,673,Research ContractMultinational / Other Large Corporate,0012e000002ZLgIAAWResearch Contract,Research ContractConstruction & Construction Materials,1,0
0062e000002HGjkAAG,Developing,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,3,743,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractServices,1,0
0062e000002HGM6AAO,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,0,2018,11,613,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0062e000002HGM7AAO,Developing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Community,Not for profit,1,0,0,2018,11,613,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractServices,1,0
0062e000002HGM9AAO,Developing,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,0,2018,11,735,Technology TransferNot for profit,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,3,0
