StageName,RecordType.Name,RICE_Supported__c,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CloseYear,CloseMonth,CreatedYear,CreatedMonth,time_length
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Health,Pharmaceuticals,Large Australian Corporate,1,0,2020,12,2019,5,1
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,1,2020,12,2019,7,1
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,11,2019,7,1
Developing,Research Contract,RIC-BD&I,1,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Defence,,PFRO (Publicly-Funded Research Organisation),1,0,2020,12,2019,10,1
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Technology: IT & Telephone Services,,Multinational / Other Large Corporate,1,0,2020,9,2019,10,1
Developing,Research Contract,RIC-BD&I,1,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Technology: IT & Telephone Services,,Multinational / Other Large Corporate,1,1,2020,12,2019,10,1
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Services,Community,Not for profit,1,0,2021,12,2019,7,2
Application,Grants,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,12,2019,9,1
Application,Grants,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002Z3OuAAK,1,Business Organization,Public Administration,,Not for profit,1,0,2020,9,2019,10,1
Developing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0nAAC,0,Business Organization,Health,Medical Devices,SME (small to medium enterprise),1,0,2022,11,2019,7,3
Application,Grants,RIC-RE&D,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2019,6,1
Identifying,Grants,RIC-RE&D,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Business Organization,Public Administration,,University,1,0,2021,4,2019,10,2
Application,Grants,RIC-RE&D,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,11,2019,6,1
Application,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,7,2019,7,1
Identifying,Research Contract,RIC-RE&D,0,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Business Organization,Services,Community,Not for profit,1,0,2022,4,2019,3,3
Developing,Consultancy (Non-research),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,11,2019,6,1
Negotiation / Propose,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Medical Devices,SME (small to medium enterprise),1,0,2020,5,2019,7,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Agriculture & Horticulture,,SME (small to medium enterprise),1,0,2020,11,2019,9,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Services,Engineering and Scientific,Large Australian Corporate,1,0,2019,11,2019,9,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,,Multinational / Other Large Corporate,1,1,2020,12,2019,2,1
Developing,Research Contract,RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Community,Not for profit,1,0,2021,3,2019,3,2
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Biotechnology (non-Pharma),Not for profit,1,0,2020,7,2018,11,2
Developing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Community,Not for profit,1,0,2020,7,2018,11,2
Developing,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Biotechnology (non-Pharma),Not for profit,1,0,2020,11,2018,11,2
Identifying,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Biotechnology (non-Pharma),Not for profit,1,0,2020,9,2018,11,2
Developing,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,2020,7,2018,11,2
Application,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,6,2019,8,1
Application,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,6,2019,8,1
Application,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2019,5,1
Application,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,6,2019,8,1
Application,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2019,5,1
Application,Grants,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,6,2019,7,1
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Services,Engineering and Scientific,Not for profit,1,0,2020,10,2019,4,1
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Transportation & Logistics,,Multinational / Other Large Corporate,1,0,2020,12,2019,7,1
Awaiting Results,Grants,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,7,2019,8,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,,SME (small to medium enterprise),1,0,2020,4,2019,10,1
Proposing,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Education,University,1,0,2020,12,2019,10,1
Proposing,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,10,2019,9,1
Identifying,Internship,RIC-RE&D,0,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Services,"Retail, Travel, Hospitality & Leisure",Multinational / Other Large Corporate,1,0,2019,11,2018,10,1
Identifying,Internship,RIC-RE&D,0,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,2019,3,2018,10,1
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,2019,11,2018,10,1
Closing,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Environmental,CRC (Co-operative Research Centre),1,0,2019,11,2019,7,0
Developing,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Business & Professional,Large Australian Corporate,1,0,2020,6,2019,10,1
Identifying,Research Contract,Not supported,0,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Education,Multinational / Other Large Corporate,1,0,2020,12,2019,4,1
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,Large Australian Corporate,1,0,2020,7,2019,8,1
Identifying,Technology Transfer,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Services,Education,University,1,0,2020,10,2018,9,2
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Energy & Utilities,,Multinational / Other Large Corporate,1,0,2019,11,2018,10,1
Closing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2020,8,2019,11,1
Execute Contract,Grants,RIC-BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,5,2019,7,1
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Energy & Utilities,,Government: Australia: Local & State,1,0,2020,5,2019,6,1
Proposing,Consultancy (Non-research),RIC-BD&I,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,3,2018,11,2
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Defence,,Large Australian Corporate,1,0,2020,9,2019,6,1
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Business Organization,Manufacturing & R&D,Aerospace,Multinational / Other Large Corporate,1,0,2021,1,2019,8,2
Closing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2020,8,2019,11,1
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Business Organization,Mining & Refining,,Large Australian Corporate,1,0,2020,8,2019,8,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Energy & Utilities,,Multinational / Other Large Corporate,1,0,2020,9,2019,8,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,12,2018,7,2
Identifying,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,6,2019,8,1
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,2020,11,2019,4,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2020,9,2019,8,1
Identifying,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Business Organization,Agriculture & Horticulture,,SME (small to medium enterprise),1,0,2020,9,2019,8,1
Proposing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Energy & Utilities,,Large Australian Corporate,1,0,2020,8,2018,11,2
Developing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Energy & Utilities,,SME (small to medium enterprise),1,0,2020,9,2019,7,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Agriculture & Horticulture,,Multinational / Other Large Corporate,1,0,2021,1,2019,3,2
Developing,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,,SME (small to medium enterprise),1,0,2020,9,2019,11,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2021,1,2019,11,2
Proposing,Technology Transfer,RIC-BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,12,2019,9,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2020,10,2019,9,1
Developing,Research Contract,RIC-RE&D,0,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,12,2018,7,2
Developing,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,2020,10,2019,6,1
Proposing,Custom Education (MSPACE Included),RIC-BD&I,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Energy & Utilities,,Multinational / Other Large Corporate,1,0,2020,8,2019,8,1
Awaiting Results,Grants,RIC-BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4,2019,10,1
Proposing,Research Contract,RIC-RE&D,0,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,1,2019,10,1
Application,Grants,Not supported,0,0012e000002Zt1RAAS,NotGiven,1,Business Organization,Services,Education,University,1,0,2020,1,2019,6,1
Awaiting Results,Grants,Not supported,0,0012e000002Zt1RAAS,NotGiven,1,Business Organization,Public Administration,,Government: International,1,0,2020,1,2019,4,1
Application,Grants,Not supported,0,0012e000002Zt1RAAS,NotGiven,1,Business Organization,Services,Entertainment & Creative Industries,Not for profit,1,0,2020,1,2019,6,1
Application,Grants,Not supported,0,0012e000002Zt1RAAS,NotGiven,1,Business Organization,Services,Community,Not for profit,1,0,2019,12,2019,8,0
Application,Grants,Not supported,0,0012e000002Zt1RAAS,NotGiven,1,Business Organization,Services,Community,Not for profit,1,0,2019,12,2019,10,0
Application,Grants,Not supported,0,0012e000002Zt1RAAS,NotGiven,1,Business Organization,Services,Entertainment & Creative Industries,Not for profit,1,0,2020,1,2019,5,1
Awaiting Results,Grants,RIC-BD&I,1,0012e000002Zt1RAAS,0012e000002YnrYAAS,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,1,2019,7,1
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Transportation & Logistics,,Not for profit,1,0,2020,7,2019,10,1
Closing,Panel,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Engineering and Scientific,Government: Australia: Local & State,1,0,2020,8,2019,10,1
Identifying,Grants,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,8,2019,5,1
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,University,1,0,2020,12,2019,11,1
Awaiting Results,Grants,RIC RE&D and BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2019,9,1
Developing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Diagnostics,SME (small to medium enterprise),1,0,2020,12,2019,8,1
Awaiting Results,Grants,RIC RE&D and BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2019,9,1
Proposing,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Aquaculture & Fisheries,,SME (small to medium enterprise),1,0,2020,10,2017,10,3
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,2021,2,2019,7,2
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,1,2021,2,2018,5,3
Closing,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Agriculture & Horticulture,,RDC (Rural Research and Development Corporations),1,0,2020,11,2018,10,2
Closing,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,2020,9,2019,7,1
Developing,Research Contract,RIC-BD&I,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2020,7,2019,8,1
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,10,2019,10,1
Proposing,Research Contract,RIC-BD&I,0,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2021,6,2019,10,2
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,7,2019,7,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,7,2019,7,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,7,2019,7,1
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,10,2019,10,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Energy & Utilities,,Government: Australia: Local & State,1,1,2020,7,2019,7,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Construction & Construction Materials,,Multinational / Other Large Corporate,1,0,2020,7,2019,7,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,1,2020,7,2019,7,1
Identifying,Research Contract,RIC-BD&I,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Community,Not for profit,1,0,2020,7,2019,7,1
