Id,StageName,RecordType.Name,RICE_Supported__c,Created_year,Crated_month,Close_year,Close_month,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId
0062e000002HFuwAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2019,10,1930,7,0012e000003A6gFAAS,0012e000002Zt1RAAS,,Business Organization,Public Administration,Government: Australia: Federal,External,
0062e000002HFuWAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6qcAAC,,0062e000002HFuaAAG,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,External,
0062e000002HFuxAAG,Closed Lost,Research Contract,RIC-BD&I,2019,04,2001,11,0012e000003A6QpAAK,,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HFuXAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6qcAAC,,,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,External,
0062e000002HFuyAAG,Closed Lost,Research Contract,RIC-BD&I,2018,07,1931,8,0012e000003A6r2AAC,,,Business Organization,Health,Not for profit,External,
0062e000002HFuYAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6qcAAC,0012e000002ZLgJAAW,0062e000002HFuXAAW,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,External,
0062e000002HFuzAAG,Closed Lost,Research Contract,RIC-BD&I,2019,10,2027,2,0012e000003A6EjAAK,0012e000002Zt1RAAS,,Business Organization,Public Administration,Government: Australia: Federal,External,0012e000003A6FfAAK
0062e000002HFuZAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6qcAAC,,0062e000002HFuXAAW,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,External,
0062e000002HFv0AAG,Closed Lost,Research Contract,RIC-BD&I,2019,04,2001,11,0012e000003A6EjAAK,0012e000002Zt1RAAS,,Business Organization,Public Administration,Government: Australia: Federal,External,0012e000003A6FfAAK
0062e000002HFv1AAG,Closed Lost,Research Contract,RIC-BD&I,2017,07,2001,11,,0012e000002Zt1RAAS,,,,,,
0062e000002HFv2AAG,Closed Lost,Grants,RIC-BD&I,2019,08,2025,10,0012e000003A6g6AAC,,,Business Organization,Services,Not for profit,External,
0062e000002HFv3AAG,Closed Lost,Grants,Not supported,2019,06,2001,11,0012e000003A6g9AAC,0012e000002Zt1RAAS,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HFv4AAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2017,06,2001,11,0012e000003A6EjAAK,0012e000002Zt1RAAS,,Business Organization,Public Administration,Government: Australia: Federal,External,0012e000003A6FfAAK
0062e000002HFv5AAG,Closed Lost,Research Contract,RIC-BD&I,2019,05,2027,12,,0012e000002Zt1RAAS,,,,,,
0062e000002HFv6AAG,Closed Lost,Research Contract,RIC-BD&I,2018,03,2028,9,,0012e000002Zt1RAAS,,,,,,
0062e000002HFv7AAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2019,07,2029,11,0012e000003A6gSAAS,0012e000002Zt1RAAS,,Business Organization,Services,Not for profit,External,
0062e000002HFv8AAG,Closed Lost,Custom Education (MSPACE Included),Not supported,2018,07,1930,11,0012e000003A6fuAAC,0012e000002Zt1RAAS,,Business Organization,Public Administration,Government: International,External,
0062e000002HFv9AAG,Closed Lost,Research Contract,RIC-BD&I,2019,04,2028,6,0012e000003A6mHAAS,,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HFvaAAG,Closed Won,Technology Transfer,RIC-BD&I,2019,02,1930,6,0012e000003A78sAAC,0012e000002ZGfbAAG,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HFvAAAW,Closed Lost,Research Contract,RIC-BD&I,2019,06,1930,8,0012e000003A6gPAAS,0012e000002Zt1RAAS,,Business Organization,Construction & Construction Materials,Not for profit,External,
0062e000002HFvbAAG,Identifying,Technology Transfer,RIC-BD&I,2018,02,1931,1,0012e000003A6bwAAC,0012e000002ZGfbAAG,,Business Organization,Health,Multinational / Other Large Corporate,External,
0062e000002HFvBAAW,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2019,07,1931,10,0012e000003A6qrAAC,,,Business Organization,Services,Not for profit,External,
0062e000002HFvcAAG,Closed Lost,Technology Transfer,RIC-BD&I,2018,02,2001,11,0012e000003A6l5AAC,0012e000002ZGfbAAG,,Business Organization,Services,University,External,
0062e000002HFvCAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6OaAAK,,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,
0062e000002HFvdAAG,Closed Lost,Technology Transfer,RIC RE&D and BD&I,2018,02,2001,11,0012e000003A6cvAAC,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,0012e000003A6d4AAC
0062e000002HFvDAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6NaAAK,,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HFveAAG,Closed Lost,Technology Transfer,RIC-BD&I,2017,12,2001,11,,0012e000002ZGfbAAG,,,,,,
0062e000002HFvEAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6PCAA0,,,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,
0062e000002HFvfAAG,Closed Lost,Technology Transfer,RIC RE&D and BD&I,2018,02,2001,11,0012e000003A6rQAAS,0012e000002ZGfbAAG,,Business Organization,Health,Multinational / Other Large Corporate,External,
0062e000002HFvFAAW,Closed Lost,Grants,RIC-BD&I,2018,07,2001,11,0012e000003A6PKAA0,0012e000002ZLg7AAG,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HFvgAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2019,02,1931,12,0012e000003A6qZAAS,0012e000002ZGfbAAG,,Business Organization,Services,Government: Australia: Local & State,External,0012e000003A78yAAC
0062e000002HFvGAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6PHAA0,,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HFvhAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2019,02,2020,3,0012e000003A6xZAAS,,,Business Organization,Health,Not for profit,External,0012e000003A78yAAC
0062e000002HFvHAAW,Closed Lost,Technology Transfer,RIC RE&D and BD&I,2016,02,2001,11,0012e000003A6rJAAS,0012e000002Zmo0AAC,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HFviAAG,Identifying,Custom Education (MSPACE Included),RIC-BD&I,2019,03,1930,6,0012e000003A6mBAAS,,,Business Organization,Services,Not for profit,External,
0062e000002HFvIAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6OrAAK,,,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,
0062e000002HFvjAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2019,03,2018,3,0012e000003A6mBAAS,,,Business Organization,Services,Not for profit,External,
0062e000002HFvJAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6OvAAK,,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HFvkAAG,Closed Lost,Custom Education (MSPACE Included),Not supported,2018,07,2001,11,0012e000003A6EZAA0,,,Business Organization,Health,Government: International,External,
0062e000002HFvKAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6OSAA0,,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HFvlAAG,Closed Lost,Research Contract,RIC-BD&I,2017,02,2001,11,0012e000003A6QSAA0,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HFvLAAW,Closed Lost,Technology Transfer,RIC RE&D and BD&I,2016,05,2001,11,0012e000002Zmo0AAC,0012e000002Zmo0AAC,,University Department,Education,,Internal,0012e0000036xQOAAY
0062e000002HFvmAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,05,2001,11,0012e000003A6rWAAS,0012e000002ZGfbAAG,,Business Organization,Services,Not for profit,External,
0062e000002HFvMAAW,Closed Lost,Technology Transfer,RIC RE&D and BD&I,2015,10,2001,11,0012e000002Zmo0AAC,0012e000002Zmo0AAC,,University Department,Education,,Internal,0012e0000036xQOAAY
0062e000002HFvnAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2017,09,1930,4,0012e000002Zt0oAAC,0012e000002ZGfbAAG,,University Department,Education,,Internal,0012e000002Zt1FAAS
0062e000002HFvNAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6NvAAK,0012e000002ZLg7AAG,,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,External,
0062e000002HFvoAAG,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,10,2024,12,0012e000003A6xpAAC,0012e000002ZGfbAAG,,Business Organization,Health,Government: Australia: Local & State,External,
0062e000002HFvOAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6OZAA0,,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HFvpAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2019,04,1930,6,0012e000003A6rbAAC,0012e000002ZGfbAAG,,Business Organization,Health,Government: Australia: Local & State,External,
0062e000002HFvPAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2015,10,2001,11,,,,,,,,
0062e000002HFvqAAG,Developing,Custom Education (MSPACE Included),RIC-BD&I,2019,08,2018,3,0012e000003A6Q8AAK,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HFvQAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2015,11,2001,11,,,,,,,,
0062e000002HFvrAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2017,08,2006,2,0012e000003A6QCAA0,0012e000002ZGfbAAG,,Business Organization,Services,Not for profit,External,
0062e000002HFvRAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2015,10,2001,11,,,,,,,,
0062e000002HFvsAAG,Closed Lost,Research Contract,RIC-BD&I,2017,06,2001,11,0012e000003A6QHAA0,0012e000002ZGfbAAG,,Business Organization,Services,Multinational / Other Large Corporate,External,
0062e000002HFvSAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2015,10,2001,11,,,,,,,,
0062e000002HFvtAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2017,09,2029,5,0012e000002Zt0oAAC,0012e000002ZGfbAAG,,University Department,Education,,Internal,0012e000002Zt1FAAS
0062e000002HFvTAAW,Closed Lost,Research Contract,RIC-BD&I,2016,02,2001,11,,0012e000002Zmo0AAC,,,,,,
0062e000002HFvuAAG,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,12,2001,11,0012e000003A78GAAS,0012e000002ZGfbAAG,,Business Organization,Services,Not for profit,External,
0062e000002HFvUAAW,Closed Lost,Research Contract,RIC-BD&I,2015,10,2001,11,,0012e000002Zmo0AAC,,,,,,
0062e000002HFvvAAG,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,06,2001,11,0012e000003A6ljAAC,0012e000002ZGfbAAG,,Business Organization,Health,Not for profit,External,
0062e000002HFvVAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2015,10,2001,11,,,,,,,,
0062e000002HFvwAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2019,04,1930,7,,0012e000002ZGfbAAG,,,,,,
0062e000002HFvWAAW,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2016,05,2001,11,,,,,,,,
0062e000002HFvxAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2018,05,1930,4,,0012e000002ZGfbAAG,,,,,,
0062e000002HFvXAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6PGAA0,,,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,
0062e000002HFvyAAG,Closed Lost,Technology Transfer,RIC-BD&I,2019,10,2007,11,,0012e000002ZGfbAAG,,,,,,
0062e000002HFvYAAW,Closed Lost,Grants,Not supported,2018,07,2001,11,0012e000003A6O4AAK,,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HFvzAAG,Identifying,Research Contract,Not supported,2019,10,2001,11,,0012e000002ZGfbAAG,,,,,,
0062e000002HFvZAAW,Identifying,Research Contract,Not supported,2018,06,2001,11,0012e000003A6OoAAK,0012e000002ZLg7AAG,,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,
0062e000002HFw0AAG,Closed Lost,Grants,RIC-BD&I,2019,02,1931,1,,0012e000002ZGfbAAG,,,,,,
0062e000002HFw1AAG,Closed Lost,Grants,RIC-BD&I,2019,02,1931,1,,0012e000002ZGfbAAG,,,,,,
0062e000002HFw2AAG,Closed Lost,Technology Transfer,RIC-BD&I,2018,12,2005,2,,0012e000002ZGfbAAG,,,,,,
0062e000002HFw3AAG,Identifying,Research Contract,RIC-BD&I,2018,11,2022,12,0012e000003A6k7AAC,0012e000002ZGfbAAG,,Business Organization,Health,Large Australian Corporate,External,
0062e000002HFw4AAG,Closed Lost,Research Contract,Not supported,2019,03,2001,11,0012e000003A6k7AAC,0012e000002ZGfbAAG,,Business Organization,Health,Large Australian Corporate,External,
0062e000002HFw5AAG,Closed Won,Consultancy (Non-research),RIC-BD&I,2019,04,2007,1,0012e000003A6roAAC,0012e000002ZGfbAAG,,Business Organization,Health,Not for profit,External,
0062e000002HFw6AAG,Closed Lost,Technology Transfer,RIC-BD&I,2018,07,2007,2,0012e000003A6rKAAS,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HFw7AAG,Closed Lost,Technology Transfer,RIC-BD&I,2019,09,1931,3,0012e000003A6rKAAS,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HFw8AAG,Identifying,Research Contract,Not supported,2019,05,1930,6,0012e000003A6rsAAC,0012e000002ZGfbAAG,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HFw9AAG,Identifying,Research Contract,Not supported,2019,05,2005,6,0012e000003A6rsAAC,0012e000002ZGfbAAG,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HFwaAAG,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,05,2001,11,,0012e000002ZNYOAA4,,,,,,
0062e000002HFwAAAW,Closed Lost,Research Contract,Not supported,2019,04,1930,6,0012e000003A6udAAC,0012e000002ZGfbAAG,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HFwbAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2015,11,2001,11,,0012e000002ZLgJAAW,,,,,,
0062e000002HFwBAAW,Developing,Technology Transfer,RIC-BD&I,2018,11,2001,11,0012e000004PvnLAAS,0012e000002ZGfbAAG,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,
0062e000002HFwcAAG,Closed Lost,Grants,RIC RE&D and BD&I,2016,09,2001,11,,0012e000002ZLgJAAW,,,,,,
0062e000002HFwCAAW,Closed Lost,Technology Transfer,RIC-BD&I,2019,09,2002,3,,0012e000002ZGfbAAG,,,,,,
0062e000002HFwdAAG,Closed Lost,Grants,RIC RE&D and BD&I,2017,07,2001,11,,0012e000002ZLgJAAW,,,,,,
0062e000002HFwDAAW,Closed Lost,Grants,RIC-BD&I,2019,02,1931,1,,0012e000002ZGfbAAG,,,,,,
0062e000002HFweAAG,Closed Lost,Technology Transfer,Not supported,2018,11,2001,11,,0012e000002ZLgJAAW,,,,,,
0062e000002HFwEAAW,Identifying,Research Contract,RIC-BD&I,2019,04,1931,8,,0012e000002ZGfbAAG,,,,,,
0062e000002HFwfAAG,Closed Lost,Philanthropic,RIC-BD&I,2018,04,2001,11,,0012e000002ZLgJAAW,,,,,,
0062e000002HFwFAAW,Closed Lost,Research Contract,Not supported,2018,11,1930,3,,0012e000002ZGfbAAG,,,,,,
0062e000002HFwgAAG,Closed Lost,Philanthropic,RIC-BD&I,2018,05,2001,11,,0012e000002ZLgJAAW,,,,,,
0062e000002HFwGAAW,Closed Lost,Grants,Not supported,2019,05,1931,10,0012e000003A6rpAAC,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HFwhAAG,Closed Lost,Research Contract,RIC-BD&I,2019,04,1930,10,0012e000003A6xrAAC,0012e000002ZLg7AAG,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,
0062e000002HFwHAAW,Identifying,Technology Transfer,RIC-BD&I,2018,07,2001,11,0012e000003A6rHAAS,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HFwiAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2016,09,2001,11,0012e000003A6yTAAS,,,Business Organization,Services,Large Australian Corporate,External,
0062e000002HFwIAAW,Closed Lost,Research Contract,RIC-BD&I,2019,10,2007,1,,0012e000002ZGfbAAG,,,,,,
0062e000002HFwjAAG,Closed Lost,Consultancy (Non-research),RIC-BD&I,2019,08,2015,9,0012e000003A76BAAS,0012e000002ZLgJAAW,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HFwJAAW,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,11,2001,11,0012e000003A6X8AAK,0012e000002ZLgJAAW,,Business Organization,Public Administration,Government: Australia: Federal,External,
0062e000002HFwkAAG,Closed Lost,Grants,RIC-BD&I,2018,06,2001,11,0012e000003A6xnAAC,0012e000002ZLgJAAW,,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),External,
0062e000002HFwKAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,11,2001,11,0012e000003A6Q1AAK,0012e000002ZLgJAAW,,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,
0062e000002HFwlAAG,Closed Lost,Research Contract,RIC-BD&I,2019,04,2001,11,0012e000003A75rAAC,,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,
0062e000002HFwLAAW,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,11,2001,11,,0012e000002ZGfbAAG,,,,,,
0062e000002HFwmAAG,Closed Lost,Research Contract,RIC-BD&I,2017,02,2001,11,0012e000003A75kAAC,0012e000002ZLgJAAW,,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,
0062e000002HFwMAAW,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,11,2001,11,,0012e000002ZGfbAAG,,,,,,
0062e000002HFwnAAG,Closed Lost,Research Contract,RIC-BD&I,2017,07,2001,11,0012e000003A6kZAAS,0012e000002ZLgJAAW,,Business Organization,Services,Government: Australia: Federal,External,
0062e000002HFwNAAW,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,11,2001,11,,0012e000002Zmo0AAC,,,,,,
0062e000002HFwoAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,11,2001,11,0012e000003A75XAAS,0012e000002ZLgJAAW,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HFwOAAW,Proposing,Research Contract,RIC-BD&I,2019,10,1930,5,0012e000003A6xqAAC,0012e000002ZLg7AAG,,Business Organization,Technology: IT & Telephone Services,Not for profit,External,
0062e000002HFwpAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2016,05,2001,11,0012e000003A75tAAC,,,Business Organization,Technology: IT & Telephone Services,Government: Australia: Federal,External,
