,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,year_length,RN,f_won_before
163,0,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Education,Government: Australia: Federal,1,1,0,2018,6,0,21,1
164,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2019,3,0,5,1
165,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,0,2019,6,2,1,0
166,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,3,0,3,1
167,0,Grants,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Community,Not for profit,1,0,0,2016,9,3,1,0
168,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,1,0,2018,1,1,1,0
169,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,0,2017,7,2,1,0
170,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2019,2,1,1,0
171,0,Internship,RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2019,4,0,1,0
172,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Entertainment & Creative Industries,SME (small to medium enterprise),1,0,0,2017,1,2,1,0
173,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Business & Professional,Multinational / Other Large Corporate,1,1,0,2016,4,3,1,0
174,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2016,5,3,1,0
175,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2016,4,3,1,0
176,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,6,1,4,1
177,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2017,5,2,1,0
178,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,3,1,1,0
179,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,0,2019,4,0,1,0
180,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,5,1,2,0
181,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,3,2,2,0
182,0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2018,6,0,5,1
183,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2017,7,3,1,0
184,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,0,2016,11,3,1,0
185,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Education,Education,Not for profit,0,1,0,2017,3,2,1,0
186,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2017,1,2,1,0
187,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,11,1,50,1
188,0,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Diagnostics,Multinational / Other Large Corporate,1,0,0,2016,5,3,1,0
189,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,1,0,2017,7,2,2,0
190,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2016,10,3,3,0
191,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2018,3,1,1,0
192,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Biotechnology (non-Pharma),University,1,0,0,2016,3,3,1,0
193,0,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,11,3,1,0
194,0,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,11,3,2,0
195,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2017,3,2,2,0
196,0,Grants,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,2,1,65,1
197,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2016,2,3,1,0
198,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,0,2018,3,1,1,0
199,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2018,1,1,17,0
200,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,1,2,8,1
201,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,6,2,13,0
202,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,6,2,4,0
203,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,4,2,1,0
204,0,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2018,6,2,22,0
205,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2017,10,2,1,0
206,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,5,1,2,0
207,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,6,2,12,0
208,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2017,10,2,2,0
209,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,6,1,8,0
210,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2017,1,2,1,0
211,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,0,2017,3,3,1,0
212,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2016,8,3,3,0
213,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Environmental,Government: Australia: Federal,1,1,0,2016,5,0,1,0
214,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Health,Research Tools/Consumables,Multinational / Other Large Corporate,1,0,0,2016,9,3,1,0
215,0,Sponsorship,Not supported,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2018,11,2,1,0
216,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2016,5,3,1,0
217,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,0,2016,7,3,1,0
218,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,6,3,1,0
219,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,0,2017,10,2,3,1
220,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2018,3,0,1,0
221,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2017,11,2,2,0
222,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2017,12,2,1,0
223,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Education,University,1,0,0,2017,7,2,2,0
224,0,Sponsorship,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Public Administration,Public Administration,Government: International,1,0,0,2016,8,3,1,0
225,0,Sponsorship,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Public Administration,Public Administration,Government: International,1,0,0,2016,8,3,2,0
226,0,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,2,3,1,0
227,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2017,10,2,1,0
228,0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2016,9,3,2,1
229,0,Custom Education (MSPACE Included),Not supported,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2019,10,0,20,1
230,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,6,2,5,1
231,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,9,3,1,0
232,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,SME (small to medium enterprise),1,0,0,2017,10,2,1,0
233,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: International,1,0,0,2016,11,3,1,0
234,0,Consultancy (Non-research),Not supported,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2019,10,0,7,0
235,0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2019,4,0,1,0
236,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2016,11,3,1,0
237,0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,3,0,125,1
238,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2015,12,4,1,0
239,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2016,7,3,2,1
240,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2015,12,4,1,0
241,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2016,4,3,1,0
242,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,SME (small to medium enterprise),1,0,0,2017,3,2,1,0
243,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,0,2016,9,3,1,0
244,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2017,6,2,1,0
245,0,Research Contract,Not supported,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2018,9,0,10,1
246,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,1,0,11,1
247,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2018,8,1,1,0
248,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,0,2016,6,3,1,0
249,0,Custom Education (MSPACE Included),Not supported,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2019,5,0,5,1
250,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2017,4,2,1,0
251,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Financial & Insurance,Government: Australia: Local & State,1,0,0,2016,7,0,1,0
252,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2016,6,3,1,0
253,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,0,2016,5,3,1,0
254,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2016,11,3,1,0
255,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2019,8,0,10,1
256,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,PFRO (Publicly-Funded Research Organisation),1,0,1,2019,10,0,1,0
257,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2018,8,1,1,0
258,0,Research Contract,Not supported,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2018,9,2,2,0
259,0,Custom Education (MSPACE Included),Not supported,0012e000002ZLgJAAW,NotGiven,0,Services,Education,Multinational / Other Large Corporate,1,1,0,2018,1,1,1,0
260,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2016,8,3,1,0
261,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,5,0,3,0
262,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Engineering and Scientific,Large Australian Corporate,1,0,0,2018,7,0,1,0
263,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,NotGiven,0,Services,Education,SME (small to medium enterprise),1,0,0,2018,8,0,1,0
264,1,Consultancy (Non-research),RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2019,3,0,25,1
265,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2018,5,3,2,1
266,0,Research Contract,Not supported,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2019,1,0,1,0
267,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Financial & Insurance,Government: International,1,0,0,2017,10,2,1,0
268,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,0,2017,4,2,3,0
269,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2019,10,0,155,1
270,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,0,2018,11,2,1,0
271,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2019,10,0,159,1
272,0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Multinational / Other Large Corporate,1,0,0,2019,1,1,1,0
273,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2019,10,0,158,1
274,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,0,2018,11,1,1,0
275,0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,9,0,150,1
276,0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2019,9,0,152,1
277,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2018,10,2,1,0
278,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2019,10,0,156,1
279,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,0,2018,7,1,1,0
280,0,Custom Education (MSPACE Included),Not supported,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2019,9,0,154,1
281,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,0,2018,1,0,1,0
282,0,Research Contract,Not supported,0012e000002ZLg7AAG,NotGiven,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",SME (small to medium enterprise),1,0,0,2016,10,3,1,0
283,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: International,1,0,1,2019,9,0,1,0
284,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",SME (small to medium enterprise),1,0,0,2016,11,3,2,0
285,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,1,2019,10,0,4,0
286,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",SME (small to medium enterprise),1,0,0,2016,12,3,3,0
287,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,1,2019,10,0,5,0
288,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",SME (small to medium enterprise),1,0,0,2017,6,2,4,0
289,0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,1,2019,10,0,8,0
